id,timestamp_utc,anon_user_id,phase,post_type,target_event_id,target_anon_user_id,emotion_gemma_4_31b,emotion_gpt_5,emotion_gpt_5_4,human_emotion_labels,human_emotion_modal,institution_type_gpt5mini,institution_type_final,manual_reporting_status,manual_first_person,manual_motive_codes,manual_motive_parent_categories
e_a0ebb902ece34e82a557fe757964f1db,2021-12-26T14:08Z,u_0db2ab8c0ef247559d982473852052d4,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_fc46ddf9d79a4e06b83e14cfbba91106,2021-12-26T14:09Z,u_52f52f06aac0491da0aa3ac380d05c70,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_43fbd8927d5749ceabb4b0eeebced75d,2021-12-26T14:15Z,u_cbb967b379a649afb74679a5a62ff890,phase_2,retweet,e_0c24ab211aac4ffca2a9c7c53ab8c030,u_daafdda538434e568a22ba367353feb2,neutral,,,[],,unknown,personal,,,[],[]
e_7e5a4e3b64744c29aa4960212802b318,2021-12-26T14:15Z,u_bf32fb0150f4466ba97761c1c914233d,phase_2,retweet,e_54925392138f416ebde8a03a59bb2c54,u_eec58aeba8304d09a02e338787d0943f,sadness,,,[],,personal,personal,,,[],[]
e_3bae84d9c9214229a20d1bd832cad62c,2021-12-26T14:06Z,u_b460d4a29ef94a32aae4b1430cbbbff8,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_68638cd62dfe41f5a90410dd4fe12ce9,2021-12-26T14:15Z,u_e55cfd41a2c8480494c41a86a370b83c,phase_2,retweet,e_25b7231916b84bac836fc50a6c02e0ea,u_502fc75942cf4751be145f6631b39e3c,anger,,,[],,personal,personal,,,[],[]
e_9cc37b04f1024a01882669b40fe3e12c,2021-12-26T14:16Z,u_2d2ed44c8bd541a79fbc7d68ed7b92cf,phase_2,retweet,e_6666340be5cd42b2b0cd6d8472118027,u_517579618fcf409fa9cc91add44d8d48,sadness,,,[],,personal,personal,,,[],[]
e_87c29edd61dd4567bd732d584494aae7,2021-12-26T14:24Z,u_beed7601c07d4599843c72da93aae52e,phase_2,retweet,e_4bfe887c5d20412cabb6e88c9aa5026c,u_168bb418e26243dfacb13f1d31f4ff6f,sadness,,,[],,personal,personal,,,[],[]
e_e4315ab2c8d04118aadf156ec2ed4f20,2021-12-26T14:24Z,u_a933453e21974bc48896619ec00592e2,phase_2,retweet,e_1e267fede6044db58de212f3888ae761,u_bc9a0da46c06411099ec7986367dad5c,anger,,,[],,personal,personal,,,[],[]
e_7a0be71f66cf400893fe5eb81a593bda,2021-12-26T14:01Z,u_c4db6178aee84c42a885d9045486d4da,phase_2,post,,,trust,,,[],,personal,personal,,,[],[]
e_8d03b2b54b9e4286a0f705f024ba73e8,2021-12-26T14:20Z,u_fd5f0568616f4ad1992e53e4eba68deb,phase_2,retweet,e_1a5d593745424369bda39eca4a6f93f8,u_dd6bfcb80a844ea7aa5756cdaccac62a,sadness,,,[],,personal,personal,,,[],[]
e_6107e043a5ee421c8b4996cedf253686,2021-12-26T14:10Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_a3079a9bf0514123bbd1f1a4b1167b29,u_582a43baae7f4e4bba7027b7f2f1140e,disgust,,,[],,personal,personal,,,[],[]
e_6dcfaae4762349ef89a8cd1b4b83d0d2,2021-12-26T14:16Z,u_7ebb5c810e5249b29e385af2d39cf923,phase_2,retweet,e_5b1d8abf037f435496f31012f9ed0553,u_6cd079d465cc48499878ba97c0be405d,anger,,,[],,personal,personal,,,[],[]
e_35c2dbf5c82541ab892e184bc4e8be4a,2021-12-26T13:57Z,u_2eba52ce7ad8451383db0f00abb10654,phase_2,retweet,e_2000ee1b130e4d6cbd656293299feab9,u_a2664ba7a7c0403f96380ed9b20e75e7,fear,,,[],,unknown,personal,,,[],[]
e_ed6500e9fd6d4de180147d760db1f4b6,2021-12-26T13:57Z,u_0838772bb1744dcebca65d5a24f528ec,phase_2,retweet,e_b0b4b1241cab421c849af0a868d796bd,u_90c0cde042984ac19ede72427a2ab762,joy,,,[],,personal,personal,,,[],[]
e_aa895b42d43e4096aa3f140ab5340ea9,2021-12-26T14:16Z,u_3bade37531b84afb9d40bcd1c615221b,phase_2,retweet,e_eccf5d2cda1346499185d041512ae936,u_0c22f7f3b2e8469796de7782866be8db,anticipation,,,[],,personal,personal,,,[],[]
e_e0ffa01abe384b3388ce00f97a7a09c0,2021-12-26T14:23Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_7084887dcb314cdca44331e7fd9bb460,u_582a43baae7f4e4bba7027b7f2f1140e,sadness,,,[],,personal,personal,,,[],[]
e_3b12f57e73cc43e09f0760290d69e6c0,2021-12-26T14:03Z,u_26358927470d4c3bb142e2728f8178c5,phase_2,retweet,e_651d526c675848bc9730e7c4fa109fad,u_d6f6df190a2d4469b87444328c1f1f75,sadness,,,[],,unknown,personal,,,[],[]
e_c224aa6b5278469abd6f637603ef197a,2021-12-26T13:56Z,u_92ded128a04e407da7ee3dc37819f8cb,phase_2,post,,,joy,,,[],,personal,personal,,false,[],[]
e_88074c459c074a8d8c612238a3d70992,2021-12-26T14:02Z,u_5c1606fa53ab4b2eb1fb50ac0b0c8290,phase_2,retweet,e_10c1fe8dc15844388ddf915b20806e99,u_d528e0b6ae044144bf4eef51ca512cf1,sadness,,,[],,personal,personal,,,[],[]
e_2421556176964d978543082f3c83d86a,2021-12-26T13:57Z,u_65e89a3de41545f0b40d11caf32834da,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,personal,personal,,,[],[]
e_eeb5157a4355476bbfeb5d10c27ef122,2021-12-26T14:12Z,u_8bcc3d560b1e433097016f9b8f507df6,phase_2,retweet,e_0c24ab211aac4ffca2a9c7c53ab8c030,u_daafdda538434e568a22ba367353feb2,neutral,,,[],,personal,personal,,,[],[]
e_38bf461c06654b128279635ec751f499,2021-12-26T14:13Z,u_12a49033fea64eea8417a6247b8ebbd8,phase_2,retweet,e_98a9bd319a424b59ab28276c9a6a8a46,u_582a43baae7f4e4bba7027b7f2f1140e,sadness,,,[],,personal,personal,,,[],[]
e_3273e110f5f24f71b882114239c4e1ae,2021-12-26T14:16Z,u_b25bffd226104f0883c53f22f9c948ef,phase_2,retweet,e_55d3cae691a64b3797382396d5b978f8,u_1dc91d518d0148ec86d5f8e5a6f74e7d,joy,,,[],,personal,personal,,,[],[]
e_b4dfaf5a627b411cb9de5846044bbf54,2021-12-26T14:07Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_a34262fa19b4451187f2859d0c2b077a,u_1235da9b523c4761984c0e5838eb576d,sadness,,,[],,personal,personal,,,[],[]
e_db3f0d96ba19444282aac8bec9837a2f,2021-12-26T14:19Z,u_6bd5564ce5be47fd927edc4be590de3c,phase_2,retweet,e_9eaad6b3454e4739a5548309a46dbe05,u_b153de6e18694fa783798ca2e159bc18,sadness,,,[],,personal,personal,,,[],[]
e_7d665b1a8fca43b795c5e94673c9d432,2021-12-26T14:11Z,u_a64b318486864fe3850c54aca4628b83,phase_2,retweet,e_0b933a408efa4593b9b20b6f3782ceed,u_ffdfedc0c0f244ee91c18f5e95f5b900,sadness,,,[],,personal,personal,,,[],[]
e_d694b9c0bdcf4c6d89f4ad76554c1d62,2021-12-26T14:15Z,u_e7283ce36eb548d8854dc8ddaeb7d501,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_e2dd5107051143758be19a06c85b616e,2021-12-26T14:23Z,u_4c17c4a0739b468ca3b1e0e2271cd30f,phase_2,retweet,e_1dd3f46038f549568bdbe36681679e7c,u_ade7d981c86e454cbbb1d64328c6179f,sadness,,,[],,personal,personal,,,[],[]
e_94921a72aaff4e73a5c6b22d137f99b7,2021-12-26T14:03Z,u_beed7601c07d4599843c72da93aae52e,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_ab169587463c4d1da107aff66fbab0e1,2021-12-26T14:21Z,u_429e2a3660db4a6895d69e33fc558eed,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_a73c6786e0cc4b78ae3865ed08c2939b,2021-12-26T13:57Z,u_b6f59495858249c48640422f6a2661e2,phase_2,post,,,trust,,,[],,personal,personal,,false,[],[]
e_f0201eddcace4f0fba9b1a44b58977ae,2021-12-26T14:23Z,u_6aba34d41fff4c1491096f142c22ba57,phase_2,retweet,e_de0658f013244368a9c0c03df296258a,u_641a28a3a15c4f3d8c6834876c35a7d1,disgust,,,[],,personal,personal,,,[],[]
e_b6d3d8ee0fb14d429e5e772527a8deac,2021-12-26T14:00Z,u_cb0ecdfbd42b4138920a6a741fb367c8,phase_2,retweet,e_e4787dc0fe2f4f73bd368e43dd3fe9fe,u_21da67e3a63943f1913c803aec456cd9,sadness,,,[],,personal,personal,,,[],[]
e_f12f5051bc4b436ba6355de97558d31e,2021-12-26T14:12Z,u_dfd0519d02c84ec49a347a4aeab86cb6,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_a2c5bf1dae164a4ebc6d3d1a0328b20d,2021-12-26T14:05Z,u_429e2a3660db4a6895d69e33fc558eed,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""3.2"",""5.4"",""18""]","[""3"",""5"",""18""]"
e_7dcb3b75138f45b09f19545a978ea16a,2021-12-26T14:17Z,u_291d0dd845ad4f7196b1a951ab326e89,phase_2,retweet,e_b5aff0d18dc04171ac0f50e274bf6405,u_0614a749f3d548c6ada85027a7d682f6,disgust,,,[],,personal,personal,,,[],[]
e_a96b0fb25ca246de819af7d259978245,2021-12-26T14:23Z,u_d10416a266004c2daa5c0dcc4e81d50e,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_9ddb7298c17f4155b3c4a20139b00573,2021-12-26T14:13Z,u_e0259f6168d7472eac6295cc0885779d,phase_2,retweet,e_2000ee1b130e4d6cbd656293299feab9,u_a2664ba7a7c0403f96380ed9b20e75e7,fear,,,[],,unknown,personal,,,[],[]
e_81ff3500fbc644d7b294a3ee17bdd70b,2021-12-26T13:56Z,u_cc3d46a646194735bc36403535521f2b,phase_2,retweet,e_764732a836c84c3f93cfb3b01e38c0da,u_eaf9dfbaf3a0413b91f2805f9d3bb6f3,anger,,,[],,personal,personal,,,[],[]
e_5c642b2aedbd4554a677fd357859d88d,2021-12-26T14:02Z,u_fab874f7a7144232b1f973a0d901e4a6,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,personal,personal,,,[],[]
e_cdc1c82d728241858e7d8e6a7cc5f648,2021-12-26T13:52Z,u_d160607d14c84aeb9494952675edf931,phase_2,retweet,e_50a7d908e1f64e57a425050fe56061ce,u_550914714aa645cbafb38351b89500c6,joy,,,[],,personal,personal,,,[],[]
e_232bd0c93c9548f0a23e4107ae13dc24,2021-12-26T13:56Z,u_465d8feb7e9f496782be837740ab9dbd,phase_2,retweet,e_08b7a4582aef47d4b629b060a287ce31,u_b7258b412d2a4ed9bf55eb26e9ea368f,sadness,,,[],,personal,personal,,,[],[]
e_195419c3f948477496a2374cf6aa98cb,2021-12-26T14:15Z,u_53e86c65ed984880b6336f82ff7b901a,phase_2,retweet,e_37992709853d489e82b2090197af5092,u_e4e5c454254041ae97489056bcd03d40,anger,,,[],,personal,personal,,,[],[]
e_89625e2e69514f9780e5a1d25b872c92,2021-12-26T14:20Z,u_cb4c9fa8b912438c86f01caaac9d99d0,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_2d4aea6a99af4bf585855379a4434a4b,2021-12-26T13:56Z,u_125942ac5bd14857a8e82b1731a89ecf,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_68b18de89152493e9efcd1800fe0011f,2021-12-26T13:55Z,u_12a49033fea64eea8417a6247b8ebbd8,phase_2,retweet,e_6666340be5cd42b2b0cd6d8472118027,u_517579618fcf409fa9cc91add44d8d48,sadness,,,[],,personal,personal,,,[],[]
e_79372bf897e342d2adf3bda504146333,2021-12-26T14:08Z,u_7690585ee08b4ff39fccd69f303cc8ff,phase_2,retweet,e_914971d1579b49d998a3a2989bc7e29e,u_32c210e5a45e413b9511c91166bc4bc5,anger,,,[],,unknown,personal,,,[],[]
e_a8638859a6c44234843ea5d1a5b24b0a,2021-12-26T14:10Z,u_4b0f857094d346de8fb05a32aabe870c,phase_2,reply,e_a3ef75e6a18c49f3b0c33e36990ee792,u_dee8e641e1fc4714bcdf495efeb629b4,trust,,,[],,personal,personal,,false,[],[]
e_983de9a445594f98aa4140196a516126,2021-12-26T14:13Z,u_b24befe9ac184885821500a25d6d3058,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_54a500918ae2477abfce714a41d10d12,2021-12-26T14:17Z,u_2e02aa47bbc4487f9817ee12b3545344,phase_2,retweet,e_1dd3f46038f549568bdbe36681679e7c,u_ade7d981c86e454cbbb1d64328c6179f,sadness,,,[],,personal,personal,,,[],[]
e_4f0a09ed053f461f84e0c0ee5e035f13,2021-12-26T13:59Z,u_c91adf949a9140dfb8392ff2a002fdb4,phase_2,retweet,e_54925392138f416ebde8a03a59bb2c54,u_eec58aeba8304d09a02e338787d0943f,sadness,,,[],,personal,personal,,,[],[]
e_cfcd3dbd6f624a1d883941d979f00b91,2021-12-26T14:00Z,u_7690585ee08b4ff39fccd69f303cc8ff,phase_2,retweet,e_54af0cc64b654621bc584cc1e52c4571,u_bc9a0da46c06411099ec7986367dad5c,sadness,,,[],,unknown,personal,,,[],[]
e_b9123f11f77c4bfe89da4da222566933,2021-12-26T13:54Z,u_12a49033fea64eea8417a6247b8ebbd8,phase_2,retweet,e_3fe53da5fd284ee7a25b6f7e4368a149,u_26c48db61bcd45039e83969b80da95b4,fear,,,[],,personal,personal,,,[],[]
e_897a8b0e8c02443497ad40064abf15fc,2021-12-26T14:11Z,u_f90f1fff01a64258acb5f89c57504b3d,phase_2,retweet,e_972131cfc6354e22a4087926deae5365,u_7e160e3df3d04881a1b1b146efa1333b,sadness,,,[],,personal,personal,,,[],[]
e_afa001f33ae8404ca99a5867392584ce,2021-12-26T14:18Z,u_8035dd59b2154bb48f844d9c26a0d316,phase_2,reply,e_cf90a454ed9f4916a6e609ac6ebcce1b,u_6f7bc325b48f46ce8fd2a7b771fc2146,sadness,sadness,sadness,"[""sadness"",""sadness"",""sadness"",""sadness"",""sadness"",""sadness"",""sadness""]",sadness,personal,personal,not_reported,true,"[""5.3""]","[""5""]"
e_ac4f6e8b2eeb45fcb8e9a573afe3f34b,2021-12-26T14:21Z,u_3e5ccf0e4643411497d2c20360fa5714,phase_2,retweet,e_dcc2e466f9fa42a3aea0c762a5a7b36b,u_180dfc275aea4eed982942e62ce05249,sadness,,,[],,personal,personal,,,[],[]
e_ddadbfee17dd46de96549097781e5981,2021-12-26T14:01Z,u_eaf9dfbaf3a0413b91f2805f9d3bb6f3,phase_2,retweet,e_86399a5132724682a9a9985336e0b3ec,u_3f803a31bab347f6ae8b65d74aa2bedb,sadness,,,[],,personal,personal,,,[],[]
e_b218747a6425468ab0aef760da0a8dcc,2021-12-26T14:10Z,u_65a6d7f13cb74d1c8d5e9d50e431253a,phase_2,retweet,e_b5aff0d18dc04171ac0f50e274bf6405,u_0614a749f3d548c6ada85027a7d682f6,disgust,,,[],,personal,personal,,,[],[]
e_ec33a8dfbd0e4d518335a32e1122e340,2021-12-26T14:04Z,u_6a8545c63d4747f7b32fe9cb3e47af61,phase_2,retweet,e_71c2fbd5b4ee44da88902f131a9f1f9e,u_64c02b4f3057474d8031274aed9eaf9c,fear,,,[],,personal,personal,,,[],[]
e_8f215c88dc2b4a098ce1346f60efb74b,2021-12-26T14:10Z,u_57796f75096647c5963bba6962c9bb2f,phase_2,retweet,e_38d5544aaaff4183934ac612ea001d54,u_6a8545c63d4747f7b32fe9cb3e47af61,joy,,,[],,unknown,personal,,,[],[]
e_9f724d5a15314e2f9c61e6029f5d1514,2021-12-26T13:55Z,u_4c17c4a0739b468ca3b1e0e2271cd30f,phase_2,retweet,e_7482f794d536407e822e7624204a5b40,u_1a280c97cdf947968435ac6275825764,joy,,,[],,personal,personal,,,[],[]
e_cd44545101754c1fbf11205a92ea88c6,2021-12-26T14:01Z,u_1ccb173f57db4d98b56f63ded9109e55,phase_2,retweet,e_de37329fc8f4430aa4e3ceb3b5e612c0,u_de778d11d477408bb9ac7dae1fe14bab,sadness,,,[],,personal,personal,,,[],[]
e_01e694ffa46244c2b399698660559182,2021-12-26T14:05Z,u_cc622f28bdcf430194f1f73eb08712fc,phase_2,retweet,e_40a983d17d374189a1aee2c8f850c0ee,u_982da9c9546941389a45074f8c4833f2,sadness,,,[],,unknown,personal,,,[],[]
e_e1b24565248e4f969147f482d98e9fb5,2021-12-26T14:16Z,u_5f019afffc28415f87953c2f97b5658e,phase_2,post,,,joy,,,[],,personal,personal,,false,[],[]
e_f47d12ab7b434bb5a1eab41ac70b4fa1,2021-12-26T14:05Z,u_6a8545c63d4747f7b32fe9cb3e47af61,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_a78b301ef691472d910129748ecfe7bb,2021-12-26T14:07Z,u_3f2d9bf7577147009921a136b0eac1e8,phase_2,retweet,e_4bfe887c5d20412cabb6e88c9aa5026c,u_168bb418e26243dfacb13f1d31f4ff6f,sadness,,,[],,personal,personal,,,[],[]
e_582772e82412495ea14da89c35cd613d,2021-12-26T13:59Z,u_3eed8bddf0be4fc4b98851c5a0fb56f0,phase_2,retweet,e_58793c39309a4ac98077104f20bde12f,u_6eea03c91af44853acecf62937940a3c,disgust,,,[],,personal,personal,,,[],[]
e_1d739ea3f184473bb5f9a79af71f0d61,2021-12-26T13:56Z,u_180dfc275aea4eed982942e62ce05249,phase_2,retweet,e_6155bca6e6cc42dfb0f3e2cff09d65e0,u_982d529457854815a1d5797094ab1dc3,sadness,,,[],,personal,personal,,,[],[]
e_22fe387fea5a4503bdf77e105c4b7a84,2021-12-26T13:53Z,u_3f2d9bf7577147009921a136b0eac1e8,phase_2,retweet,e_6247151724bf49368b3e1b3dca922f3f,u_ca97f44a78a1487f95398a7938f24498,anger,,,[],,personal,personal,,,[],[]
e_e7ae1e0b878a42bd90d56b347e36b995,2021-12-26T13:55Z,u_7690585ee08b4ff39fccd69f303cc8ff,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,unknown,personal,,,[],[]
e_f8a195c6ed564a3586f796e53eb655b8,2021-12-26T14:18Z,u_3eed8bddf0be4fc4b98851c5a0fb56f0,phase_2,retweet,e_070381a234d247ceaf210f0899e5e751,u_811563ec56bc455887e1a751442864b3,sadness,,,[],,personal,personal,,,[],[]
e_446eab6ebb2e456da5b1b60170e48f74,2021-12-26T13:55Z,u_33917ea071534151b52c8e12c9069f53,phase_2,retweet,e_32103cabd3ed4a3dae9637ac25c3848a,u_f4bd31453db2450d8f285c4c6fe80130,neutral,,,[],,personal,personal,,,[],[]
e_ae9d39a01ecb48e3b7c6380980021520,2021-12-26T14:12Z,u_291d0dd845ad4f7196b1a951ab326e89,phase_2,retweet,e_3af24a77004447e5a3fcc9b1b2863932,u_dee8e641e1fc4714bcdf495efeb629b4,sadness,,,[],,personal,personal,,,[],[]
e_a17d42344ae74a25ab584714013ba0a5,2021-12-26T14:06Z,u_66d82bf837a345c19fd580ec44dd82f7,phase_2,retweet,e_7482f794d536407e822e7624204a5b40,u_1a280c97cdf947968435ac6275825764,joy,,,[],,personal,personal,,,[],[]
e_4d0a22063238406f94229d63188803d8,2021-12-26T13:54Z,u_6826ffcf81cd425898c1a85ed67b6eea,phase_2,retweet,e_9b10ecda5cd5453291608d2ee64141be,u_ff25fbd8b10548b88738d215780fcf44,anger,,,[],,personal,personal,,,[],[]
e_b36deb5fbd984e6c8462697c71844ddb,2021-12-26T13:59Z,u_5ea99e042e1c40a79cc1a22ff2866bd0,phase_2,retweet,e_7b50822283ec456597e9130223870e45,u_63b2478192aa40e4ba852a51644fc3a0,fear,,,[],,personal,personal,,,[],[]
e_3633dcd445c844179fb7d209cb91d241,2021-12-26T14:11Z,u_d6d45be156554b20852e9887b89ccf56,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_9b830df5bc814ad8a67d03436ca99424,2021-12-26T13:53Z,u_323c6c2c0b3349218dd9ddc96626dc45,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""6"",""16""]","[""6"",""16""]"
e_770c0d248a9b437bbd098fb6b759019f,2021-12-26T14:04Z,u_4c17c4a0739b468ca3b1e0e2271cd30f,phase_2,retweet,e_58793c39309a4ac98077104f20bde12f,u_6eea03c91af44853acecf62937940a3c,disgust,,,[],,personal,personal,,,[],[]
e_bc2a07b01d0a4ce08a6323b6a3ccd9c5,2021-12-26T14:07Z,u_4a518de783714d26a1909995d81e0e1b,phase_2,retweet,e_5abaf4ee4e0e465e82771ede2e48ffd6,u_a09627feab234e8f8a1e0a4ed1aa110c,fear,,,[],,personal,personal,,,[],[]
e_85ce5de648aa421685e02a12db1e9c3a,2021-12-26T14:13Z,u_3963aac38d2b42f589b73574c97a9e79,phase_2,retweet,e_914971d1579b49d998a3a2989bc7e29e,u_32c210e5a45e413b9511c91166bc4bc5,anger,,,[],,personal,personal,,,[],[]
e_dcc2e466f9fa42a3aea0c762a5a7b36b,2021-12-26T14:00Z,u_180dfc275aea4eed982942e62ce05249,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""3.2""]","[""3""]"
e_2ecbe6c6386748499815ede821a86328,2021-12-26T14:18Z,u_6da72588f9564428a5a6f6c6066eac18,phase_2,retweet,e_00ac0e8a7aab4538a1f0c6a08212a7d8,u_e6d338c3812f4f1a9c48d7728ec96086,anger,,,[],,personal,personal,,,[],[]
e_3ecf6e75d60a46129f434d73bb981dd4,2021-12-26T13:52Z,u_7707c295af144de7859157e1bde2210b,phase_2,retweet,e_10c1fe8dc15844388ddf915b20806e99,u_d528e0b6ae044144bf4eef51ca512cf1,sadness,,,[],,personal,personal,,,[],[]
e_cea09fce1ec64f67811d7f89f06cf43c,2021-12-26T14:03Z,u_3aeaae5cde344f02ae53dae3d6df0b72,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_79f2a175fbf64870b93e3b4af94190ea,2021-12-26T14:11Z,u_e9b9fb0fe4574dcdb3f92adb762559f5,phase_2,retweet,e_8e9e8faff1ed45939ca6dcad32e99b7f,u_92a484c576134b109f06a3f070fb6188,neutral,,,[],,personal,personal,,,[],[]
e_1997b74755004f65a3b5b97611426eef,2021-12-26T13:56Z,u_3ea5a5c349974fc79d252cb787156c1f,phase_2,post,,,disgust,,,[],,personal,personal,,false,[],[]
e_323dd826909e4cf1943bd2577230996e,2021-12-26T13:49Z,u_6826ffcf81cd425898c1a85ed67b6eea,phase_2,retweet,e_f1279663f3da434b9956f1f81ab0bac2,u_fc04cd40143841798a3c6f2b17444b0a,disgust,,,[],,personal,personal,,,[],[]
e_a4619fb7eb984a16aad584b5a2b1405e,2021-12-26T13:49Z,u_5e81cc08a63140a4800ab60349cf100f,phase_2,retweet,e_0c052fe521394c18b48484a412d2ddb2,u_03cd58c13f954a18ae3208db24166836,disgust,,,[],,personal,personal,,,[],[]
e_4ef9aca8bf514e89b259140d6ca77b13,2021-12-26T14:07Z,u_87d4ff6dec8145c99f0e74735e5fe4b2,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_b12b6ab756c94f20bd53853388fff8bf,2021-12-26T14:11Z,u_f90f1fff01a64258acb5f89c57504b3d,phase_2,retweet,e_75959edc07914a14b7880a8cddefe0bc,u_dee8e641e1fc4714bcdf495efeb629b4,sadness,,,[],,personal,personal,,,[],[]
e_f568fe5882874a9e8e08362a809785fa,2021-12-26T14:06Z,u_ffdfedc0c0f244ee91c18f5e95f5b900,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_1c638098eb65477d8b1253acbb0c3342,2021-12-26T14:15Z,u_fdb444f50a6c4c239372a85911c23fdf,phase_2,retweet,e_5abaf4ee4e0e465e82771ede2e48ffd6,u_a09627feab234e8f8a1e0a4ed1aa110c,fear,,,[],,personal,personal,,,[],[]
e_80d925ae9e1f4159a8b39a777c7e21e8,2021-12-26T14:01Z,u_53e86c65ed984880b6336f82ff7b901a,phase_2,retweet,e_5b1d8abf037f435496f31012f9ed0553,u_6cd079d465cc48499878ba97c0be405d,anger,,,[],,personal,personal,,,[],[]
e_52380a029d9347029f66643bb36a203f,2021-12-26T14:16Z,u_7707c295af144de7859157e1bde2210b,phase_2,retweet,e_8e105f882cb248f091d03d1b4de04746,u_89f331f659de4fefbe50ddea4e3186d5,sadness,,,[],,personal,personal,,,[],[]
e_5ab5c8ded4b842049751c0da9f0a6afb,2021-12-26T14:14Z,u_0587ac16acea44649de12be1bdcfda33,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_f4ff6f76e6a54d3ca3fc2fcca22d2040,2021-12-26T13:59Z,u_e8f6584f7c08498d8ee74573d495f1b0,phase_2,retweet,e_e7ff9eb43f7849208154963ec73189a7,u_b2f9a8889cbd40e0919a90fcdbf49b4e,trust,,,[],,personal,personal,,,[],[]
e_7635b84ebc9849609fa6fe2e93b0bea1,2021-12-26T13:51Z,u_5231caeeb308450f9cb07a57ee94518c,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_b06d18786c9141169529e616dde8163f,2021-12-26T14:14Z,u_43b8c5eff80d428995fe33a145b7f4b9,phase_2,retweet,e_008f511dd6c44713974569ce8cb6e186,u_a9defaa671194fd1bf559997eac7852d,joy,,,[],,unknown,personal,,,[],[]
e_c24a7927dc3943a09bd49b50d2a6aba3,2021-12-26T13:58Z,u_965fe8d5e5924637be734b509578c0ab,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_d31739bea1ba4dbc861bc07be296d803,2021-12-26T13:51Z,u_7ac25c87a4704707b28d40a29aab1948,phase_2,post,,,joy,,,[],,personal,personal,,false,[],[]
e_cf79a56ed783455da85358be7d9b7b3a,2021-12-26T13:50Z,u_488e131b3bb147298a103a50edc4093d,phase_2,retweet,e_378c25483b894bdc874e8ee642d67a36,u_7a90d8ef8e7e49f59827db12e1ea6f9c,disgust,,,[],,personal,personal,,,[],[]
